OptionName|FinancialReport|X-Day|Premium|PoW_Simulation_Mean_Earnings|100k_Invested_Loss_Mean|1_2_3_ProbOfWorthless_Weighted|ProbWorthless_Bayesian_IsoCal|1_ProbOfWorthless_Original|2_ProbOfWorthless_Calibrated|3_ProbOfWorthless_Historical_IV|Lower_Bound_at_Accuracy|LossAtBadDecline|LossAtWorstDecline|PoW_Stats_MedianLossPct|PoW_Stats_WorstLossPct|PoW_Stats_MedianLoss|PoW_Stats_WorstLoss|PoW_Stats_MedianProbOfWorthless|PoW_Stats_MinProbOfWorthless|PoW_Stats_MaxProbOfWorthless|LossAt100DayWorstDecline|LossAt_2008_100DayWorstDecline|Mean_Accuracy|Lower_Bound_HistMedianIV_at_Accuracy|Lower_Bound|Lower_Bound_HistMedianIV|Bid_Ask_Mid_Price|Option_Price_Min|NumberOfContractsBasedOnLimit|Bid|ProfitLossPctLeastBad|Loss_Least_Bad|IV_AllMedianIV_Maximum100DaysToExp_Ratio|StockPrice|DaysToExpiry|AskBidSpread|Underlying_Value|StrikePrice|StockPrice_After_2008_100DayWorstDecline|LossAt50DayWorstDecline|LossAt_2008_50DayWorstDecline|ProfitLossPctBad|ProfitLossPctWorst|ProfitLossPct100DayWorst|ImpliedVolatility|TodayStockMedianIV_Maximum100DaysToExp|AllMedianIV_Maximum100DaysToExp|ExpiryDate_Lower_Bound_Minus_Pct_Based_on_Accuracy|StrikeBelowLowerAtAcc|StockName|Country|SampleSize|Confidence|ExpiryDate|Ask|WorstHistoricalDecline|BadHistoricalDecline|ImpliedVolatilityUntilExpiry|StockPrice_After_100DayWorstDecline|StockPrice_After_50DayWorstDecline|StockPrice_After_2008_50DayWorstDecline|100DayMaxPrice|100DayMaxPriceDate|50DayMaxPrice|50DayMaxPriceDate|Historical100DaysWorstDecline|Historical50DaysWorstDecline|2008_100DaysWorstDecline|2008_50DaysWorstDecline|IV_2sigma_Decline|BreakevenDecline|CVaR10pct_Decline
AAK6R190|Y|Y|1500|446.3397715808503|-2679.121159470488|0.7409652933307234|0.734966592427617|0.8109920510854459|0.695|0.779|193.4|-16486|-37387|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-4350|-35850|0.8050195604313108|208.9|185.5|204.9|3.3|1.98|5.0|2.5|0.345|-4350|1.9562229664562425|225.15|61|1.64|95000|190.0|115.3|0|0|0.091|0.04|0.345|0.3579468658245347|0.3214749770081091|0.1829785622407687|0.2|Y|AAK|SE|449.0|HIGH|2026-06-18|4.1|-0.5015562305471182|-0.3158947164248019|0.1761096732149633|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.3522|-0.1708|-0.3468706641166985
AAK6R195|Y|Y|1800|129.95479846667988|-4462.989711519559|0.7237636580517264|0.7043879907621247|0.7820093041753087|0.666|0.779|194.8|-18686|-39587|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-6550|-38050|0.8050195604313108|208.9|187.2|204.9|3.9|3.29|5.0|3.1|0.275|-6550|1.8737905428189163|225.15|61|1.52|97500|195.0|115.3|0|0|0.096|0.045|0.275|0.3428634994653549|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|433.0|HIGH|2026-06-18|4.7|-0.5015562305471182|-0.3158947164248019|0.1686886647522188|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.3374|-0.1512|-0.3468706641166985
AAK6R200|Y|Y|2175|137.63611736786336|-4036.475251927246|0.6733789708892846|0.6150442477876106|0.7477265470779638|0.631|0.706|196.0|-20811|-41712|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-8675|-40175|0.8050195604313108|208.9|188.7|204.9|4.65|4.08|5.0|3.85|0.251|-8675|1.798322291310586|225.15|61|1.42|100000|200.0|115.3|0|0|0.105|0.052|0.251|0.3290544273095358|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|452.0|HIGH|2026-06-18|5.45|-0.5015562305471182|-0.3158947164248019|0.1618946083797424|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.3238|-0.1324|-0.3468706641166985
AAK6R205|Y|Y|2625|14.305894246268188|-4435.412378444318|0.6323155640896633|0.6094527363184079|0.7084363802150219|0.592|0.662|197.2|-22861|-43762|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-10725|-42225|0.8050195604313108|208.9|190.2|204.9|5.55|5.53|5.0|4.75|0.245|-10725|1.7245605859484558|225.15|61|1.34|102500|205.0|115.3|0|0|0.115|0.06|0.245|0.315557616513946|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|402.0|HIGH|2026-06-18|6.35|-0.5015562305471182|-0.3158947164248019|0.1552541844353107|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.3105|-0.1141|-0.3468706641166985
AAK6R210|Y|Y|3200|-565.743999764871|-5127.891402182966|0.5739462086943753|0.563855421686747|0.6624710521613568|0.544|0.588|198.2|-24786|-45687|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-12650|-44150|0.8050195604313108|208.9|191.5|204.9|6.7|8.6|5.0|5.9|0.253|-12650|1.662481028314664|225.15|61|1.27|105000|210.0|115.3|0|0|0.129|0.07|0.253|0.3041983883135719|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|415.0|HIGH|2026-06-18|7.5|-0.5015562305471182|-0.3158947164248019|0.1496654500243138|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.2993|-0.097|-0.3468706641166985
AAK6R215|Y|Y|3900|-191.5795440085223|-4430.184692001102|0.5237044782807518|0.4556962025316455|0.6109273697607261|0.493|0.539|199.1|-26586|-47487|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-14450|-45950|0.8050195604313108|208.9|192.6|204.9|8.1|8.43|5.0|7.3|0.27|-14450|1.605632361768435|225.15|61|1.22|107500|215.0|115.3|0|0|0.147|0.082|0.27|0.293796301043638|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|395.0|HIGH|2026-06-18|8.9|-0.5015562305471182|-0.3158947164248019|0.1445476284570212|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.2891|-0.0811|-0.3468706641166985
AAK6R220|Y|Y|4762|-239.94454528665383|-4754.388758025157|0.4938710494797284|0.5055555555555555|0.5540653198839954|0.478|0.498|199.9|-28224|-49125|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-16087|-47587|0.8050195604313108|208.9|193.6|204.9|9.825|11.17|5.0|8.95|0.296|-16087|1.5586752430668347|225.15|61|1.2|110000|220.0|115.3|0|0|0.169|0.097|0.296|0.2852041549766501|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|360.0|HIGH|2026-06-18|10.7|-0.5015562305471182|-0.3158947164248019|0.1403202970272938|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.2806|-0.0665|-0.3468706641166985
AAK6R225|Y|Y|4590|-520.4107945070698|-5729.307889223642|0.5150806388735069|0.3942652329749104|0.4937929489228172|0.551|0.477|200.6|-23799|-40520|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-14090|-39290|0.8050195604313108|208.9|194.5|204.9|11.85|12.04|4.0|10.8|0.326|-14090|1.5139607751455733|225.15|61|1.19|90000|225.0|115.3|0|0|0.193|0.113|0.326|0.2770223659250567|0.3214749770081091|0.1829785622407687|0.2||AAK|SE|279.0|HIGH|2026-06-18|12.9|-0.5015562305471182|-0.3158947164248019|0.1362948610373159|178.3|||265.2|2025-12-18|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.2726|-0.0533|-0.3468706641166985
AAK6U160|Y|Y|1290|388.6964451722923|-2603.535350527718|0.7795308284026584|0.8897338403041825|0.8760531459594748|0.76|0.779|164.4|-7387|-35997|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|810|-32969|0.8002908654700619|196.0|164.4|196.0|2.4000000000000004|1.46|6.0|1.6|1.593|810|2.085616488324176|225.15|126|2.0|96000|160.0|102.9|0|0|0.175|0.036|1.593|0.3816231064191986|0.3214749770081091|0.1829785622407687|0.0|Y|AAK|SE|526.0|HIGH|2026-09-18|3.2|-0.5653794591766667|-0.3535954950007333|0.2698482864064908|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.5397|-0.3|-0.3675038977675949
AAK6U170|Y|Y|1830|733.3699799078474|-2940.9554468399665|0.7587564543121552|0.774390243902439|0.8409384674028594|0.725|0.779|167.4|-12847|-41457|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-4650|-38429|0.8002908654700619|196.0|167.4|196.0|3.3|1.88|6.0|2.5|0.394|-4650|1.9815924811099297|225.15|126|1.64|102000|170.0|102.9|0|0|0.142|0.044|0.394|0.3625889431406125|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|492.0|HIGH|2026-09-18|4.1|-0.5653794591766667|-0.3535954950007333|0.2563891004779906|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.5128|-0.2596|-0.3675038977675949
AAK6U175|Y|Y|2130|950.8402544812584|-2679.121159470488|0.74748899361775|0.734966592427617|0.8219751039078749|0.706|0.779|169.2|-15547|-44157|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-7349|-41129|0.8002908654700619|196.0|169.2|196.0|3.8|1.89|6.0|3.0|0.29|-7349|1.9220347328392915|225.15|126|1.53|105000|175.0|102.9|0|0|0.137|0.048|0.29|0.3516911519917535|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|449.0|HIGH|2026-09-18|4.6|-0.5653794591766667|-0.3535954950007333|0.2486831984566777|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4974|-0.2396|-0.3675038977675949
AAK6U180|Y|Y|2460|673.6444486583449|-4462.989711519559|0.7355777360340394|0.7043879907621247|0.8015144043347198|0.686|0.779|171.0|-18217|-46827|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-10020|-43800|0.8002908654700619|196.0|171.0|196.0|4.35|3.33|6.0|3.55|0.246|-10020|1.8602970470406333|225.15|126|1.45|108000|180.0|102.9|0|0|0.135|0.053|0.246|0.3403944790082427|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|433.0|HIGH|2026-09-18|5.15|-0.5653794591766667|-0.3535954950007333|0.2406952443851903|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4814|-0.2199|-0.3675038977675949
AAK6U185|Y|Y|2350|790.0025721201101|-4462.989711519559|0.7214242493340951|0.7043879907621247|0.7783384517852676|0.662|0.779|172.6|-17381|-41222|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-10550|-38700|0.8002908654700619|196.0|172.6|196.0|5.0|3.27|5.0|4.2|0.223|-10550|1.8027476794400423|225.15|126|1.38|92500|185.0|102.9|0|0|0.135|0.057|0.223|0.3298641784668211|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|433.0|HIGH|2026-09-18|5.8|-0.5653794591766667|-0.3535954950007333|0.2332491974644187|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4665|-0.2005|-0.3675038977675949
AAK6U190|Y|Y|2725|844.9887511853169|-4036.475251927246|0.7060286939328231|0.6150442477876106|0.7526154903394274|0.636|0.779|174.3|-19506|-43347|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-12675|-40825|0.8002908654700619|196.0|174.3|196.0|5.75|3.31|5.0|4.95|0.215|-12675|1.747145560638726|225.15|126|1.32|95000|190.0|102.9|0|0|0.14|0.063|0.215|0.3196901827110158|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|452.0|HIGH|2026-09-18|6.55|-0.5653794591766667|-0.3535954950007333|0.2260550960737257|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4521|-0.1817|-0.3675038977675949
AAK6U195|Y|Y|3150|693.4175027349306|-4435.412378444318|0.6894037624941138|0.6094527363184079|0.7244703311921191|0.608|0.779|175.9|-21581|-45422|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-14750|-42900|0.8002908654700619|196.0|175.9|196.0|6.6|4.03|5.0|5.8|0.214|-14750|1.691688506698799|225.15|126|1.28|97500|195.0|102.9|0|0|0.146|0.069|0.214|0.3095427307149792|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|402.0|HIGH|2026-09-18|7.4|-0.5653794591766667|-0.3535954950007333|0.2188797639555632|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4378|-0.1632|-0.3675038977675949
AAK6U200|Y|Y|3675|633.5953580833807|-4435.412378444318|0.6397226744917341|0.6094527363184079|0.6922729658353853|0.574|0.706|177.2|-23556|-47397|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-16725|-44875|0.8002908654700619|196.0|177.2|196.0|7.649999999999999|5.29|5.0|6.85|0.22|-16725|1.6458617469649544|225.15|126|1.23|100000|200.0|102.9|0|0|0.156|0.078|0.22|0.3011574161067272|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|402.0|HIGH|2026-09-18|8.45|-0.5653794591766667|-0.3535954950007333|0.2129504511336856|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4259|-0.1457|-0.3675038977675949
AAK6U210|Y|Y|4987|545.4754110634954|-4430.184692001102|0.5484125212828422|0.4556962025316455|0.6192231259479489|0.501|0.588|179.6|-27243|-51085|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-20412|-48562|0.8002908654700619|196.0|179.6|196.0|10.275|8.22|5.0|9.35|0.244|-20412|1.5633091132097765|225.15|126|1.2|105000|210.0|102.9|0|0|0.183|0.098|0.244|0.2860520538730159|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|395.0|HIGH|2026-09-18|11.2|-0.5653794591766667|-0.3535954950007333|0.2022693470659492|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4045|-0.1129|-0.3675038977675949
AAK6U220|Y|Y|6700|-256.5053365130955|-5729.307889223642|0.4832398533301443|0.3942652329749104|0.5365252244130856|0.46|0.498|181.8|-30531|-54372|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|-23700|-51850|0.8002908654700619|196.0|181.8|196.0|13.7|13.28|5.0|12.5|0.283|-23700|1.4896914556908627|225.15|126|1.19|110000|220.0|102.9|0|0|0.219|0.123|0.283|0.2725816007446718|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|279.0|HIGH|2026-09-18|14.9|-0.5653794591766667|-0.3535954950007333|0.1927442983132415|159.2|||236.8|2026-03-17|||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.3855|-0.0837|-0.3675038977675949
AAK6X160|Y|Y|2070|953.118514545768|-2940.9554468399665|0.7580935371140118|0.774390243902439|0.839253114954449|0.724|0.779|155.0|-9432|-35217|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|155.0|189.3|3.7|1.86|6.0|2.9||0|1.956399460664897|225.15|191|1.55|96000|160.0||0|0|0.219|0.059||0.3579791604810781|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|492.0|HIGH|2026-12-18|4.5|-0.5653794591766667|-0.3745082978586868|0.3116550427785201||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.6233|-0.3058|-0.3784148520990626
AAK6X170|Y|Y|2700|1262.2084985376732|-2679.121159470488|0.7379452434704261|0.734966592427617|0.8054615607925235|0.69|0.779|158.7|-14802|-40587|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|158.7|189.3|4.75|1.83|6.0|3.95||0|1.8527276692019847|225.15|191|1.41|102000|170.0||0|0|0.182|0.067||0.3390094451342696|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|449.0|HIGH|2026-12-18|5.55|-0.5653794591766667|-0.3745082978586868|0.2951400941430717||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.5903|-0.266|-0.3784148520990626
AAK6X180|Y|Y|3510|1246.2193057200077|-4036.475251927246|0.7136801735488297|0.6150442477876106|0.7650217065634922|0.649|0.779|162.1|-19992|-45777|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|162.1|189.3|6.1|3.09|6.0|5.3||0|1.7568996775977652|225.15|191|1.3|108000|180.0||0|0|0.176|0.077||0.3214749770081091|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|452.0|HIGH|2026-12-18|6.9|-0.5653794591766667|-0.3745082978586868|0.2798746652655546||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.5597|-0.2276|-0.3784148520990626
AAK6X190|Y|Y|3750|1558.0124721433692|-4435.412378444318|0.6852778880833456|0.6094527363184079|0.7177325661528978|0.601|0.779|165.4|-20835|-42322|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|165.4|189.3|7.8|4.08|5.0|7.0||0|1.6656340071704323|225.15|191|1.23|95000|190.0||0|0|0.18|0.089||0.3047753158513759|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|402.0|HIGH|2026-12-18|8.6|-0.5653794591766667|-0.3745082978586868|0.2653360155709907||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.5307|-0.1908|-0.3784148520990626
AAK6X200|Y|Y|4850|1098.3128327792049|-5127.891402182966|0.6219174079213373|0.563855421686747|0.6621878445598165|0.544|0.706|168.3|-24735|-46222|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|168.3|189.3|10.0|6.05|5.0|9.1||0|1.5845021536525488|225.15|191|1.2|100000|200.0||0|0|0.196|0.105||0.2899299259427449|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|415.0|HIGH|2026-12-18|10.9|-0.5653794591766667|-0.3745082978586868|0.2524116860630367||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.5048|-0.1561|-0.3784148520990626
AAK6X210|Y|Y|6325|1601.879875283534|-4430.184692001102|0.5560300220762668|0.4556962025316455|0.5974618837499562|0.521|0.588|170.5|-28260|-49747|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|170.5|189.3|12.95|8.05|5.0|11.8||0|1.5234986947706295|225.15|191|1.19|105000|210.0||0|0|0.224|0.127||0.2787676007448175|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|395.0|HIGH|2026-12-18|14.1|-0.5653794591766667|-0.3745082978586868|0.2426938160831396||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4854|-0.1248|-0.3784148520990626
AAK6X220|Y|Y|8150|288.03712404078635|-5729.307889223642|0.4778902976063545|0.3942652329749104|0.5274212597958187|0.451|0.498|172.5|-31435|-52922|-0.0291732142857142|-0.1394083333333333|-2851.368750000008|-13801.425|0.8331730968198257|0.7003514335634345|0.9944362670064096|0|0|0.8002908654700619|189.3|172.5|189.3|16.6|13.97|5.0|15.1||0|1.4683552526767285|225.15|191|1.2|110000|220.0||0|0|0.259|0.154||0.2686775329934683|0.3214749770081091|0.1829785622407687|0.0||AAK|SE|279.0|HIGH|2026-12-18|18.1|-0.5653794591766667|-0.3745082978586868|0.2339094486008009||||||||-0.3276907529055078|-0.3077523413111341|-0.5653794591766667|-0.441324815063887|-0.4678|-0.0966|-0.3784148520990626
ABB6O27Y700||Y|45|-218.97589054463165|-2532.109087565428|0.8860278316070467|0.9162303664921466|0.9169403441359572|0.878|0.888|770.2|-4675|-15970|-0.0355701923076923|-0.1528166666666666|-3871.725|-18338.0|0.8259460053955837|0.700069031578741|0.9963183132436036|-15125|-35635|0.792738615456131|775.4|720.1|754.6|1.95|3.72|1.0|1.15|0.01|-4675|2.4114260900772218|779.06|6|2.39|70000|700.0|343.2|-15125|-26735|0.01|0.003|0.003|0.4904346778600264|0.4077233673960464|0.2033795188159058|0.85|Y|ABB|SE|191.0|HIGH|2026-03-27|2.75|-0.3070539419087137|-0.1620725277424388|0.0756757137313814|548.3|548.3|432.2|843.6|2026-02-27|843.6|2026-02-27|-0.3500834028356964|-0.3500834028356964|-0.593198992443325|-0.4877300613496932|-0.1514|-0.104|-0.2261410788381742
ABB6O27Y710||Y|135|-192.4411317383141|-3164.746769634334|0.8804917931064711|0.8802816901408451|0.8865026322136302|0.878|0.882|770.3|-5585|-16880|-0.0355701923076923|-0.1528166666666666|-3871.725|-18338.0|0.8259460053955837|0.700069031578741|0.9963183132436036|-16035|-36545|0.792738615456131|775.4|720.6|754.6|2.85|4.5|1.0|2.35|0.024|-5585|2.3911447151874405|779.06|6|1.43|71000|710.0|343.2|-16035|-27645|0.024|0.008|0.008|0.4863098615940178|0.4077233673960464|0.2033795188159058|0.85|Y|ABB|SE|142.0|HIGH|2026-03-27|3.35|-0.3070539419087137|-0.1620725277424388|0.0750392407635582|548.3|548.3|432.2|843.6|2026-02-27|843.6|2026-02-27|-0.3500834028356964|-0.3500834028356964|-0.593198992443325|-0.4877300613496932|-0.1501|-0.0923|-0.2261410788381742
ABB6O27Y720||Y|230|-46.6334835315664|-2202.610231252182|0.85947155642333|0.8551724137931035|0.8544703048294116|0.846|0.877|770.6|-6490|-17785|-0.0355701923076923|-0.1528166666666666|-3871.725|-18338.0|0.8259460053955837|0.700069031578741|0.9963183132436036|-16940|-37450|0.792738615456131|775.4|722.4|754.6|3.8|3.81|1.0|3.3|0.035|-6490|2.319075256105996|779.06|6|1.3|72000|720.0|343.2|-16940|-28550|0.035|0.013|0.014|0.471652409684711|0.4077233673960464|0.2033795188159058|0.85|Y|ABB|SE|145.0|HIGH|2026-03-27|4.3|-0.3070539419087137|-0.1620725277424388|0.0727775468320439|548.3|548.3|432.2|843.6|2026-02-27|843.6|2026-02-27|-0.3500834028356964|-0.3500834028356964|-0.593198992443325|-0.4877300613496932|-0.1456|-0.0807|-0.2261410788381742
ABB6O27Y730||Y|365|-90.24954390612098|-3332.7892461436427|0.8301289015727582|0.8444444444444444|0.8129341987987883|0.804|0.866|770.8|-7355|-18650|-0.0355701923076923|-0.1528166666666666|-3871.725|-18338.0|0.8259460053955837|0.700069031578741|0.9963183132436036|-17805|-38315|0.792738615456131|775.4|723.7|754.6|5.15|5.98|1.0|4.55|0.05|-7355|2.2647907270736174|779.06|6|1.26|73000|730.0|343.2|-17805|-29415|0.05|0.02|0.02|0.4606120482909577|0.4077233673960464|0.2033795188159058|0.85|Y|ABB|SE|135.0|HIGH|2026-03-27|5.75|-0.3070539419087137|-0.1620725277424388|0.0710739820841956|548.3|548.3|432.2|843.6|2026-02-27|843.6|2026-02-27|-0.3500834028356964|-0.3500834028356964|-0.593198992443325|-0.4877300613496932|-0.1421|-0.0696|-0.2261410788381742
ABB6O27Y735||Y|450|147.41292696223908|-2706.4790931268635|0.8498208844560736|0.8524590163934426|0.788572030484723|0.864|0.848|770.8|-7770|-19065|-0.0355701923076923|-0.1528166666666666|-3871.725|-18338.0|0.8259460053955837|0.700069031578741|0.9963183132436036|-18220|-38730|0.792738615456131|775.4|724.2|754.6|6.0|4.8|1.0|5.35|0.058|-7770|2.2420550673115938|779.06|6|1.24|73500|735.0|343.2|-18220|-29830|0.058|0.024|0.025|0.4559880807485952|0.4077233673960464|0.2033795188159058|0.85|Y|ABB|SE|122.0|HIGH|2026-03-27|6.65|-0.3070539419087137|-0.1620725277424388|0.0703604884022931|548.3|548.3|432.2|843.6|2026-02-27|843.6|2026-02-27|-0.3500834028356964|-0.3500834028356964|-0.593198992443325|-0.4877300613496932|-0.1407|-0.0643|-0.2261410788381742
