name|month|year|open|high|low|close|close_previous_month|low_previous_month|pct_return_month|pct_open_to_low|pct_low_to_high|pct_low_previous_month_to_low_current_month|day_low_day_of_month|day_high_day_of_month
AAK AB|Apr|2015|81.2|92.667|80.233|88.0|80.75|76.417|0.089783281733746|-0.0119088669950738|0.1549736392756098|0.0499365324469687|1|28
AAK AB|May|2015|88.0|92.75|83.334|92.084|88.0|80.233|0.0464090909090908|-0.0530227272727272|0.1129910960712314|0.0386499320728379|7|29
AAK AB|Jun|2015|92.167|92.917|80.417|81.883|92.084|83.334|-0.1107792884757395|-0.1274859765425803|0.1554397701978438|-0.0350037199702402|29|1
AAK AB|Jul|2015|81.9|97.417|81.683|97.417|81.883|80.417|0.1897097077537461|-0.0026495726495726|0.1926226999498059|0.0157429399256376|8|31
AAK AB|Aug|2015|97.5|99.917|87.0|93.667|97.417|81.683|-0.038494307974994|-0.1076923076923076|0.1484712643678161|0.0650931038282138|24|5
AAK AB|Sep|2015|92.5|92.834|86.167|90.5|93.667|87.0|-0.0338112675755603|-0.0684648648648648|0.077373008228208|-0.0095747126436781|24|1
AAK AB|Oct|2015|89.917|103.334|88.167|102.584|90.5|86.167|0.133524861878453|-0.019462393095855|0.1720258146472035|0.0232107419313658|2|30
AAK AB|Nov|2015|103.334|109.834|102.5|109.167|102.584|88.167|0.0641718006706699|-0.0080709156715118|0.0715512195121952|0.1625664931323511|16|30
AAK AB|Dec|2015|110.084|111.084|101.5|104.584|109.167|102.5|-0.0419815512013703|-0.0779768177028451|0.0944236453201969|-0.0097560975609756|14|1
AAK AB|Jan|2016|102.167|103.334|87.334|92.75|104.584|101.5|-0.1131530635661286|-0.1451838656317597|0.1832047083610049|-0.1395665024630541|21|4
AAK AB|Feb|2016|93.334|99.25|81.95|97.667|92.75|87.334|0.0530134770889487|-0.1219705573531617|0.211104331909701|-0.0616483843634781|9|26
AAK AB|Mar|2016|98.334|108.917|96.834|107.5|97.667|81.95|0.1006788372735929|-0.0152541338702788|0.1247805522853542|0.1816229408175718|1|30
AAK AB|Apr|2016|107.0|108.667|97.084|101.084|107.5|96.834|-0.0596837209302325|-0.0926728971962617|0.1193090519550079|0.0025817378193608|27|4
AAK AB|May|2016|101.25|105.25|97.584|104.25|101.084|97.084|0.0313204859324918|-0.0362074074074073|0.0785579603213642|0.0051501792262371|3|30
AAK AB|Jun|2016|104.334|104.334|90.667|99.917|104.25|97.584|-0.0415635491606714|-0.1309927732091168|0.1507384164028808|-0.0708825217248729|27|1
AAK AB|Jul|2016|99.917|107.25|98.834|105.417|99.917|90.667|0.0550456879209744|-0.0108389963669845|0.0851528826112471|0.0900768747173723|4|20
AAK AB|Aug|2016|105.667|109.0|100.667|103.834|105.417|98.834|-0.0150165533073413|-0.0473184627177831|0.0827778715964515|0.0185462492664467|25|10
AAK AB|Sep|2016|104.167|108.334|101.917|105.584|103.834|100.667|0.0168538243735192|-0.0215999308802211|0.0629629993033547|0.0124171774265648|14|7
AAK AB|Oct|2016|105.584|108.167|99.084|99.417|105.584|101.917|-0.0584084709804515|-0.0615623579330201|0.0916696944007104|-0.0277971290363727|31|4
AAK AB|Nov|2016|99.75|99.834|89.084|94.167|99.417|99.084|-0.0528078698814086|-0.1069273182957393|0.1206726235912172|-0.100924468128053|14|1
AAK AB|Dec|2016|94.584|101.167|90.75|99.917|94.167|89.084|0.0610617307549354|-0.0405353971073332|0.1147878787878788|0.0187014503165552|2|20
AAK AB|Jan|2017|100.0|102.5|96.0|96.75|99.917|90.75|-0.0316963079355865|-0.04|0.0677083333333332|0.0578512396694215|31|20
AAK AB|Feb|2017|96.25|101.667|95.25|100.334|96.75|96.0|0.0370439276485787|-0.0103896103896103|0.0673700787401574|-0.0078125|15|21
AAK AB|Mar|2017|100.25|102.25|97.0|98.334|100.334|95.25|-0.0199334223692866|-0.0324189526184538|0.0541237113402062|0.0183727034120735|28|21
AAK AB|Apr|2017|98.334|108.334|96.917|105.584|98.334|97.0|0.0737283137063478|-0.0144100717961234|0.1178018304322254|-0.0008556701030927|5|21
AAK AB|May|2017|105.5|108.917|102.417|108.5|105.584|96.917|0.0276178208819517|-0.0292227488151658|0.0634660261480026|0.056749589855237|18|31
AAK AB|Jun|2017|108.5|111.334|101.75|102.5|108.5|102.417|-0.0552995391705068|-0.0622119815668202|0.0941916461916463|-0.0065125906831873|29|20
AAK AB|Jul|2017|102.834|104.584|98.5|99.5|102.5|101.75|-0.0292682926829268|-0.0421455938697318|0.0617664974619289|-0.0319410319410319|26|17
AAK AB|Aug|2017|99.667|102.0|95.584|97.25|99.5|98.5|-0.0226130653266332|-0.0409664181725144|0.0671242048878473|-0.0296040609137056|29|7
AAK AB|Sep|2017|97.5|103.084|95.0|102.75|97.25|95.584|0.056555269922879|-0.0256410256410256|0.0850947368421053|-0.0061098091730833|6|13
AAK AB|Oct|2017|103.084|114.25|101.084|112.834|102.75|95.0|0.0981411192214112|-0.0194016530208374|0.1302481104823711|0.0640421052631579|10|30
AAK AB|Nov|2017|113.0|116.584|110.834|113.167|112.834|101.084|0.0029512381019904|-0.0191681415929203|0.051879387191656|0.0964544339361324|13|23
AAK AB|Dec|2017|113.0|117.584|112.584|117.084|113.167|110.834|0.0346125637332437|-0.0036814159292034|0.0444112840190435|0.0157893787105039|4|18
AAK AB|Jan|2018|116.917|125.834|115.084|122.167|117.084|112.584|0.0434132759386423|-0.01567778851664|0.0934100309339265|0.0222056420095217|3|22
AAK AB|Feb|2018|121.667|129.084|113.0|126.667|122.167|115.084|0.0368348244615976|-0.0712354212728184|0.1423362831858408|-0.018108512043377|5|27
AAK AB|Mar|2018|126.584|129.0|118.584|122.834|126.667|113.0|-0.030260446683035|-0.0631991404916892|0.0878364703501315|0.0494159292035398|23|8
AAK AB|Apr|2018|122.75|130.584|121.417|129.167|122.834|118.584|0.05155738639139|-0.0108594704684317|0.0755001358953029|0.0238902381434258|4|18
AAK AB|May|2018|129.0|134.167|125.667|133.25|129.167|121.417|0.0316102410058296|-0.0258372093023255|0.0676390778804301|0.0350033356119818|14|30
AAK AB|Jun|2018|132.0|145.96|132.0|142.6|133.25|125.667|0.070168855534709|0.0|0.1057575757575757|0.0503950917902074|1|26
AAK AB|Jul|2018|142.1|148.86|137.2|142.6|142.6|132.0|0.0|-0.0344827586206897|0.0849854227405249|0.0393939393939393|19|18
AAK AB|Aug|2018|142.6|150.56|142.6|150.02|142.6|137.2|0.0520336605890603|0.0|0.055820476858345|0.0393586005830903|1|30
AAK AB|Sep|2018|150.12|154.44|144.94|154.06|150.02|142.6|0.0269297427009731|-0.034505728750333|0.065544363184766|0.0164095371669004|7|28
AAK AB|Oct|2018|155.0|156.9|126.0|138.0|154.06|144.94|-0.1042450993119563|-0.1870967741935484|0.2452380952380952|-0.1306747619704705|25|1
AAK AB|Nov|2018|137.08|138.6|128.44|132.1|138.0|126.0|-0.0427536231884058|-0.0630288882404436|0.0791030831516661|0.0193650793650792|22|2
AAK AB|Dec|2018|132.24|135.48|121.08|122.7|132.1|128.44|-0.0711582134746403|-0.0843920145190563|0.1189296333002971|-0.0573030208657738|27|3
AAK AB|Jan|2019|122.72|133.44|120.98|130.0|122.7|121.08|0.0594947025264873|-0.0141786179921772|0.1029922301206811|-0.000825900231252|3|24
AAK AB|Feb|2019|130.1|143.34|129.2|137.72|130.0|120.98|0.0593846153846153|-0.0069177555726365|0.1094427244582043|0.0679451148950238|8|21
AAK AB|Mar|2019|138.62|139.58|131.62|138.68|137.72|129.2|0.00697066511763|-0.0504977636704659|0.060477131135086|0.0187306501547988|25|5
AAK AB|Apr|2019|139.0|155.0|137.5|154.25|138.68|131.62|0.112272858379002|-0.0107913669064748|0.1272727272727272|0.0446740616927519|9|30
AAK AB|May|2019|153.9|170.55|153.1|163.9|154.25|137.5|0.0625607779578607|-0.0051981806367772|0.1139777922926192|0.1134545454545454|2|17
AAK AB|Jun|2019|163.5|178.25|161.55|176.0|163.9|153.1|0.0738255033557047|-0.0119266055045871|0.1033735685546268|0.0551926845199217|3|25
AAK AB|Jul|2019|176.95|198.55|175.3|197.9|176.0|161.55|0.1244318181818182|-0.0093246679853064|0.1326297775242442|0.0851129681213247|1|31
AAK AB|Aug|2019|197.9|202.1|188.1|195.35|197.9|175.3|-0.0128852956038403|-0.0495199595755432|0.0744284954811269|0.0730176839703364|28|2
AAK AB|Sep|2019|195.4|200.4|178.4|190.85|195.35|188.1|-0.0230355771691834|-0.0870010235414534|0.1233183856502242|-0.0515683147262093|17|5
AAK AB|Oct|2019|190.95|199.75|161.75|171.1|190.85|178.4|-0.1034844118417604|-0.1529196124639957|0.2349304482225656|-0.0933295964125561|28|8
AAK AB|Nov|2019||183.95|168.8|175.0|171.1|161.75|0.0227936879018118||0.089751184834123|0.0435857805255024|29|27
AAK AB|Dec|2019|174.8|179.85|166.75|178.0|175.0|168.8|0.0171428571428571|-0.0460526315789474|0.0785607196401798|-0.0121445497630332|13|30
AAK AB|Jan|2020|177.95|203.8|177.55|181.05|178.0|166.75|0.0171348314606742|-0.0022478224220284|0.1478456772740073|0.0647676161919041|2|30
AAK AB|Feb|2020|181.0|192.45|164.6|165.45|181.05|177.55|-0.0861640430820216|-0.0906077348066298|0.1691980558930741|-0.0729372007885104|28|20
AAK AB|Mar|2020|167.9|173.5|124.95|161.9|165.45|164.6|-0.021456633423995|-0.2558070279928529|0.3885554221688676|-0.2408869987849331|16|5
AAK AB|Apr|2020|161.0|178.6|149.25|160.45|161.9|124.95|-0.0089561457689932|-0.0729813664596273|0.196649916247906|0.1944777911164465|27|20
AAK AB|May|2020|157.15|173.4|153.6|171.35|160.45|149.25|0.0679339358055468|-0.0225898822780783|0.12890625|0.0291457286432159|4|29
AAK AB|Jun|2020|171.35|175.8|158.65|160.1|171.35|153.6|-0.0656550919171287|-0.0741173037642252|0.1080995902930981|0.0328776041666667|29|3
AAK AB|Jul|2020|160.2|166.0|147.5|154.8|160.1|158.65|-0.0331043098063709|-0.0792759051186017|0.1254237288135593|-0.0702804916482824|17|17
AAK AB|Aug|2020|155.4|177.85|152.8|171.35|154.8|147.5|0.1069121447028422|-0.0167310167310167|0.1639397905759161|0.0359322033898306|3|26
AAK AB|Sep|2020|172.0|175.05|161.6|167.15|171.35|152.8|-0.0245112343157279|-0.0604651162790698|0.083230198019802|0.0575916230366491|22|3
AAK AB|Oct|2020|167.75|191.1|166.15|173.4|167.15|161.6|0.0373915644630571|-0.0095380029806259|0.1501655130905808|0.0281559405940594|2|23
AAK AB|Nov|2020|173.65|187.25|165.8|169.2|173.4|166.15|-0.0242214532871973|-0.0452058738842499|0.1293727382388418|-0.0021065302437556|30|11
AAK AB|Dec|2020|169.2|174.45|165.9|166.0|169.2|165.8|-0.0189125295508273|-0.0195035460992907|0.0515370705244122|0.0006031363088057|22|3
AAK AB|Jan|2021|166.0|170.65|156.9|163.55|166.0|165.9|-0.0147590361445782|-0.0548192771084337|0.0876354365838112|-0.054249547920434|27|28
AAK AB|Feb|2021|165.0|183.05|160.4|180.95|163.55|156.9|0.1063894833384284|-0.0278787878787878|0.1412094763092268|0.0223072020395156|1|24
AAK AB|Mar|2021|181.0|200.0|180.6|197.7|180.95|160.4|0.0925670074606244|-0.0022099447513812|0.1074197120708748|0.125935162094763|1|30
AAK AB|Apr|2021|198.0|204.5|188.8|194.1|197.7|180.6|-0.0182094081942336|-0.0464646464646464|0.0831567796610168|0.0454042081949059|20|23
AAK AB|May|2021|193.9|198.85|186.0|192.55|194.1|188.8|-0.0079855744461616|-0.040742650850954|0.0690860215053763|-0.0148305084745763|12|5
AAK AB|Jun|2021|193.35|202.5|188.95|191.8|192.55|186.0|-0.0038950921838483|-0.0227566589087148|0.071712093146335|0.0158602150537634|23|16
AAK AB|Jul|2021|192.0|206.4|184.75|205.3|191.8|188.95|0.0703858185610011|-0.0377604166666666|0.1171853856562923|-0.0222281026726646|1|30
AAK AB|Aug|2021|205.5|211.7|203.9|206.4|205.3|184.75|0.0053580126643935|-0.0077858880778588|0.0382540461010298|0.1036535859269283|9|23
AAK AB|Sep|2021|207.4|210.8|184.15|188.75|206.4|203.9|-0.0855135658914728|-0.1121022179363548|0.1447189790931307|-0.0968612064737616|28|2
AAK AB|Oct|2021|188.75|194.0|180.45|187.7|188.75|184.15|-0.0055629139072848|-0.0439735099337749|0.0750900526461624|-0.0200923160467011|12|29
AAK AB|Nov|2021|187.9|203.9|179.35|181.15|187.7|180.45|-0.0348961108151304|-0.0455029270888771|0.1368831892946753|-0.0060958714325297|30|16
AAK AB|Dec|2021|181.05|198.35|179.7|195.3|181.15|179.35|0.078112061827215|-0.007456503728252|0.1037840845854201|0.0019514914970726|1|28
AAK AB|Jan|2022|195.35|200.1|168.9|173.85|195.3|179.7|-0.1098310291858679|-0.135398003583312|0.1847246891651863|-0.060100166944908|27|5
AAK AB|Feb|2022|175.85|188.4|168.3|172.95|173.85|168.9|-0.0051768766177739|-0.0429343190218936|0.1194295900178252|-0.0035523978685612|24|4
AAK AB|Mar|2022|172.0|175.0|154.05|175.0|172.95|168.3|0.0118531367447238|-0.104360465116279|0.1359948068808827|-0.0846702317290553|7|31
AAK AB|Apr|2022|175.5|188.3|162.9|171.35|175.0|154.05|-0.0208571428571429|-0.0717948717948717|0.1559238796807858|0.0574488802336903|27|11
AAK AB|May|2022|171.35|172.85|153.75|167.6|171.35|162.9|-0.0218850306390429|-0.1027137437992412|0.1242276422764228|-0.0561694290976059|19|30
AAK AB|Jun|2022|168.8|170.15|147.4|166.9|167.6|153.75|-0.0041766109785201|-0.1267772511848341|0.1543419267299863|-0.04130081300813|15|1
AAK AB|Jul|2022|165.75|180.75|162.0|177.2|166.9|147.4|0.0617136009586578|-0.0226244343891403|0.1157407407407407|0.0990502035278153|18|22
AAK AB|Aug|2022|177.5|179.2|161.0|163.5|177.2|162.0|-0.0773137697516929|-0.0929577464788732|0.1130434782608695|-0.0061728395061728|29|15
AAK AB|Sep|2022|162.15|164.5|143.5|147.35|163.5|161.0|-0.0987767584097859|-0.1150169596053037|0.146341463414634|-0.108695652173913|29|13
AAK AB|Oct|2022|145.8|168.35|140.85|161.0|147.35|143.5|0.0926365795724466|-0.0339506172839507|0.1952431664891729|-0.0184668989547038|13|26
AAK AB|Nov|2022|162.15|180.8|157.55|173.55|161.0|140.85|0.0779503105590062|-0.028368794326241|0.1475721993018088|0.1185658501952433|3|24
AAK AB|Dec|2022|175.35|186.2|173.1|177.85|173.55|157.55|0.0247767214059349|-0.0128314798973481|0.0756787983824378|0.0986988257695968|7|14
AAK AB|Jan|2023|180.7|188.45|176.15|179.9|177.85|173.1|0.0115265673320215|-0.0251798561151078|0.0698268521146749|0.0176198729058347|30|11
AAK AB|Feb|2023|180.95|184.95|174.35|179.35|179.9|176.15|-0.0030572540300167|-0.0364741641337386|0.0607972469171207|-0.0102185637240987|22|2
AAK AB|Mar|2023|179.35|188.3|167.2|187.6|179.35|174.35|0.0459994424310008|-0.0677446333983831|0.1261961722488038|-0.0410094637223975|13|31
AAK AB|Apr|2023|187.6|212.0|182.5|206.4|187.6|167.2|0.1002132196162046|-0.027185501066098|0.1616438356164382|0.0915071770334929|3|19
AAK AB|May|2023|206.8|218.8|201.6|208.4|206.4|182.5|0.0096899224806201|-0.0251450676982593|0.0853174603174604|0.1046575342465752|4|10
AAK AB|Jun|2023|210.4|213.4|195.7|202.8|208.4|201.6|-0.0268714011516314|-0.0698669201520912|0.0904445579969341|-0.029265873015873|15|7
AAK AB|Jul|2023|202.8|207.6|194.7|202.2|202.8|195.7|-0.0029585798816569|-0.039940828402367|0.0662557781201849|-0.005109862033725|12|21
AAK AB|Aug|2023|202.2|206.0|190.3|203.2|202.2|194.7|0.0049455984174084|-0.0588526211671611|0.0825013137151864|-0.022598870056497|17|30
AAK AB|Sep|2023|202.6|207.8|191.6|197.0|203.2|190.3|-0.0305118110236219|-0.0542941757156959|0.0845511482254697|0.0068313189700472|28|1
AAK AB|Oct|2023|197.8|218.6|184.1|212.0|197.0|191.6|0.0761421319796953|-0.0692618806875632|0.1873981531776207|-0.0391440501043841|10|10
AAK AB|Nov|2023|212.0|225.2|210.2|213.0|212.0|184.1|0.0047169811320755|-0.0084905660377359|0.0713606089438629|0.1417707767517653|29|15
AAK AB|Dec|2023|213.0|227.6|213.0|224.8|213.0|210.2|0.0553990610328638|0.0|0.0685446009389671|0.0133206470028544|1|29
AAK AB|Jan|2024|225.6|236.2|222.2|235.0|224.8|213.0|0.045373665480427|-0.0150709219858156|0.0630063006300629|0.0431924882629106|5|31
AAK AB|Feb|2024|235.0|252.2|227.6|228.4|235.0|222.2|-0.0280851063829786|-0.0314893617021276|0.1080843585237258|0.0243024302430243|28|7
AAK AB|Mar|2024|228.8|254.4|224.8|254.4|228.4|227.6|0.1138353765323993|-0.0174825174825175|0.1316725978647686|-0.0123022847100174|7|28
AAK AB|Apr|2024|254.8|284.6|242.6|284.6|254.4|224.8|0.1187106918238993|-0.0478806907378336|0.1731244847485573|0.0791814946619215|23|30
AAK AB|May|2024|284.6|294.4|281.6|294.4|284.6|242.6|0.0344342937456076|-0.0105411103302881|0.0454545454545451|0.1607584501236605|7|31
AAK AB|Jun|2024|294.4|312.8|288.4|310.6|294.4|281.6|0.0550271739130436|-0.0203804347826086|0.084604715672677|0.024147727272727|3|17
AAK AB|Jul|2024|312.6|327.6|289.8|308.0|310.6|288.4|-0.0083708950418545|-0.072936660268714|0.1304347826086958|0.004854368932039|18|8
AAK AB|Aug|2024|307.6|319.4|286.6|317.2|308.0|289.8|0.0298701298701298|-0.0682704811443433|0.1144452198185623|-0.0110420979986196|6|30
AAK AB|Sep|2024|317.2|335.6|312.4|333.0|317.2|286.6|0.049810844892812|-0.0151324085750315|0.0742637644046095|0.0900209351011862|6|12
AAK AB|Oct|2024|333.8|343.6|301.4|305.0|333.0|312.4|-0.084084084084084|-0.0970641102456562|0.1400132714001329|-0.0352112676056337|31|15
AAK AB|Nov|2024|305.0|307.2|274.8|295.2|305.0|301.4|-0.0321311475409836|-0.0990163934426229|0.1179039301310043|-0.088254810882548|19|1
AAK AB|Dec|2024|294.8|320.0|294.0|315.6|295.2|274.8|0.0691056910569107|-0.0027137042062415|0.0884353741496599|0.0698689956331877|2|27
AAK AB|Jan|2025|315.6|325.0|297.2|323.0|315.6|294.0|0.0234474017743979|-0.0583016476552599|0.0935397039030956|0.0108843537414966|13|31
AAK AB|Feb|2025|319.8|323.4|294.0|300.8|323.0|297.2|-0.0687306501547987|-0.0806754221388368|0.0999999999999998|-0.0107671601615073|5|3
AAK AB|Mar|2025|301.0|304.2|275.6|280.0|300.8|294.0|-0.0691489361702127|-0.0843853820598006|0.1037735849056602|-0.0625850340136053|27|3
AAK AB|Apr|2025|279.6|298.0|245.4|252.4|280.0|275.6|-0.0985714285714285|-0.1223175965665236|0.2143439282803585|-0.1095791001451379|29|4
AAK AB|May|2025|252.4|269.6|242.2|267.6|252.4|245.4|0.0602218700475436|-0.0404120443740095|0.1131296449215526|-0.013039934800326|9|30
AAK AB|Jun|2025|269.2|271.8|247.0|248.2|267.6|242.2|-0.0724962630792228|-0.0824665676077265|0.1004048582995951|0.0198183319570603|26|10
AAK AB|Jul|2025|248.2|284.0|241.8|252.6|248.2|247.0|0.0177276390008058|-0.0257856567284446|0.1745244003308519|-0.0210526315789473|14|29
AAK AB|Aug|2025|251.6|277.4|248.2|271.8|252.6|241.8|0.0760095011876484|-0.0135135135135134|0.1176470588235294|0.0264681555004133|4|25
AAK AB|Sep|2025|272.0|273.0|255.8|258.0|271.8|248.2|-0.0507726269315673|-0.0595588235294117|0.067240031274433|0.0306204673650283|10|1
ABB Ltd|Jan|2008|185.5|187.5|132.5|157.0||||-0.2857142857142857|0.4150943396226414||22|2
ABB Ltd|Feb|2008|160.0|168.0|143.0|157.5|157.0|132.5|0.0031847133757962|-0.1062499999999999|0.1748251748251748|0.0792452830188679|13|4
ABB Ltd|Mar|2008|153.0|160.5|145.0|159.5|157.5|143.0|0.0126984126984126|-0.0522875816993464|0.106896551724138|0.0139860139860139|17|28
ABB Ltd|Apr|2008|159.0|185.0|155.5|181.5|159.5|145.0|0.1379310344827586|-0.0220125786163521|0.189710610932476|0.0724137931034483|14|24
ABB Ltd|May|2008|185.5|199.0|183.5|194.5|181.5|155.5|0.0716253443526171|-0.0107816711590296|0.0844686648501362|0.180064308681672|6|19
ABB Ltd|Jun|2008|194.5|197.5|165.0|171.5|194.5|183.5|-0.1182519280205655|-0.1516709511568124|0.196969696969697|-0.1008174386920981|27|3
ABB Ltd|Jul|2008|171.0|176.0|154.5|161.0|171.5|165.0|-0.0612244897959183|-0.0964912280701754|0.1391585760517799|-0.0636363636363636|11|23
ABB Ltd|Aug|2008|159.0|161.5|144.5|159.5|161.0|154.5|-0.0093167701863353|-0.0911949685534591|0.1176470588235294|-0.0647249190938511|22|1
ABB Ltd|Sep|2008|158.0|165.5|121.0|131.25|159.5|144.5|-0.177115987460815|-0.2341772151898734|0.3677685950413223|-0.1626297577854671|30|2
ABB Ltd|Oct|2008|133.75|134.75|78.75|95.25|131.25|121.0|-0.2742857142857142|-0.4112149532710281|0.711111111111111|-0.3491735537190082|24|1
ABB Ltd|Nov|2008|100.5|108.5|76.5|104.0|95.25|78.75|0.0918635170603674|-0.2388059701492537|0.4183006535947713|-0.0285714285714285|20|4
ABB Ltd|Dec|2008|104.75|116.5|93.25|116.0|104.0|76.5|0.1153846153846154|-0.1097852028639617|0.2493297587131366|0.2189542483660131|5|17
ABB Ltd|Jan|2009|116.25|120.0|95.5|107.0|116.0|93.25|-0.0775862068965517|-0.1784946236559139|0.256544502617801|0.0241286863270777|26|5
ABB Ltd|Feb|2009|105.5|117.0|97.0|110.0|107.0|95.5|0.0280373831775699|-0.0805687203791469|0.2061855670103092|0.0157068062827225|24|9
ABB Ltd|Mar|2009|107.25|118.25|100.25|114.75|110.0|97.0|0.0431818181818182|-0.0652680652680652|0.1795511221945136|0.0335051546391753|3|11
ABB Ltd|Apr|2009|114.0|130.75|112.5|115.0|114.75|100.25|0.0021786492374726|-0.0131578947368421|0.1622222222222222|0.1221945137157107|1|22
ABB Ltd|May|2009|116.75|130.0|113.0|123.5|115.0|112.5|0.0739130434782608|-0.032119914346895|0.1504424778761062|0.0044444444444444|14|7
ABB Ltd|Jun|2009|125.25|130.5|118.0|121.5|123.5|113.0|-0.0161943319838057|-0.0578842315369261|0.1059322033898304|0.0442477876106195|23|5
ABB Ltd|Jul|2009|122.5|134.75|116.5|131.25|121.5|118.0|0.0802469135802468|-0.0489795918367347|0.1566523605150214|-0.0127118644067796|8|24
ABB Ltd|Aug|2009|131.75|139.25|128.25|136.75|131.25|116.5|0.0419047619047618|-0.0265654648956357|0.0857699805068226|0.1008583690987123|19|25
ABB Ltd|Sep|2009|137.25|147.0|132.0|139.5|136.75|128.25|0.0201096892138938|-0.0382513661202186|0.1136363636363635|0.0292397660818712|2|10
ABB Ltd|Oct|2009|139.5|153.5|130.0|133.7|139.5|132.0|-0.0415770609318997|-0.068100358422939|0.1807692307692308|-0.0151515151515151|29|15
ABB Ltd|Nov|2009|132.5|139.2|127.0|128.0|133.7|130.0|-0.0426327599102467|-0.0415094339622641|0.0960629921259841|-0.0230769230769231|27|11
ABB Ltd|Dec|2009|128.7|139.4|126.3|138.0|128.0|127.0|0.078125|-0.0186480186480185|0.1037212984956452|-0.005511811023622|9|29
ABB Ltd|Jan|2010|138.2|147.2|132.3|135.4|138.0|126.3|-0.0188405797101448|-0.0426917510853833|0.1126228269085409|0.0475059382422804|25|11
ABB Ltd|Feb|2010|133.3|145.1|128.0|144.0|135.4|132.3|0.0635155096011816|-0.0397599399849963|0.1335937499999999|-0.0325018896447468|12|23
ABB Ltd|Mar|2010|144.8|158.0|144.7|157.9|144.0|128.0|0.0965277777777777|-0.0006906077348067|0.0919143054595716|0.1304687499999999|1|29
ABB Ltd|Apr|2010|158.0|161.9|140.1|140.9|157.9|144.7|-0.1076630778974033|-0.1132911392405063|0.1556031406138474|-0.0317899101589495|30|12
ABB Ltd|May|2010|140.1|144.1|128.0|135.2|140.9|140.1|-0.0404542228530874|-0.0863668807994288|0.1257812499999999|-0.0863668807994288|21|14
ABB Ltd|Jun|2010|134.7|148.6|131.3|137.6|135.2|128.0|0.0177514792899409|-0.0252412769116553|0.1317593297791315|0.02578125|2|21
ABB Ltd|Jul|2010|136.2|149.3|131.8|145.5|137.6|131.3|0.0574127906976744|-0.0323054331864902|0.1327769347496206|0.0038080731150038|20|26
ABB Ltd|Aug|2010|146.2|149.0|138.4|142.5|145.5|131.8|-0.0206185567010309|-0.0533515731874143|0.0765895953757225|0.0500758725341425|25|5
ABB Ltd|Sep|2010|142.9|150.0|141.3|143.2|142.5|138.4|0.0049122807017543|-0.0111966410076976|0.0615711252653927|0.0209537572254334|30|10
ABB Ltd|Oct|2010|142.8|152.0|138.6|138.9|143.2|141.3|-0.0300279329608937|-0.0294117647058824|0.0966810966810967|-0.0191082802547771|29|21
ABB Ltd|Nov|2010|139.0|145.1|135.9|138.4|138.9|138.6|-0.0035997120230381|-0.0223021582733812|0.0676968359087564|-0.0194805194805194|26|10
ABB Ltd|Dec|2010|136.4|153.4|136.2|151.6|138.4|135.9|0.0953757225433524|-0.0014662756598241|0.1262848751835537|0.0022075055187635|1|22
ABB Ltd|Jan|2011|151.9|158.8|148.1|152.9|151.6|136.2|0.0085751978891821|-0.0250164581961818|0.0722484807562457|0.0873715124816447|5|18
ABB Ltd|Feb|2011|152.5|155.8|148.7|154.8|152.9|148.1|0.012426422498365|-0.0249180327868853|0.0477471418964359|0.0040513166779203|2|28
ABB Ltd|Mar|2011|155.0|156.0|139.5|152.5|154.8|148.7|-0.0148578811369509|-0.0999999999999999|0.118279569892473|-0.0618695359784801|15|4
ABB Ltd|Apr|2011|153.0|166.5|149.5|166.5|152.5|139.5|0.0918032786885245|-0.022875816993464|0.1137123745819397|0.07168458781362|15|29
ABB Ltd|May|2011|166.5|167.2|159.1|165.6|166.5|149.5|-0.0054054054054054|-0.0444444444444445|0.0509113764927717|0.0642140468227423|3|19
ABB Ltd|Jun|2011|166.2|166.7|157.8|162.6|165.6|159.1|-0.0181159420289854|-0.0505415162454871|0.056400506970849|-0.0081709616593336|20|1
ABB Ltd|Jul|2011|163.1|170.4|149.9|151.4|162.6|157.8|-0.068880688806888|-0.0809319435928876|0.1367578385590393|-0.050063371356147|29|13
ABB Ltd|Aug|2011|155.0|155.7|123.1|135.5|151.4|149.9|-0.1050198150594452|-0.2058064516129032|0.264825345247766|-0.1787858572381588|19|1
ABB Ltd|Sep|2011|135.8|136.6|111.2|118.8|135.5|123.1|-0.1232472324723247|-0.1811487481590574|0.2284172661870502|-0.0966693744922826|23|1
ABB Ltd|Oct|2011|117.2|130.4|111.1|123.8|118.8|111.2|0.0420875420875421|-0.0520477815699659|0.1737173717371738|-0.0008992805755396|4|17
ABB Ltd|Nov|2011|120.9|127.9|115.0|127.9|123.8|111.1|0.0331179321486267|-0.0488006617038875|0.1121739130434782|0.035103510351035|23|30
ABB Ltd|Dec|2011|128.0|130.2|122.1|129.5|127.9|115.0|0.0125097732603596|-0.04609375|0.0663390663390663|0.0617391304347825|20|30
ABB Ltd|Jan|2012|129.7|145.4|129.0|141.8|129.5|122.1|0.094980694980695|-0.005397070161912|0.1271317829457365|0.0565110565110564|2|27
ABB Ltd|Feb|2012|141.4|147.4|135.5|135.8|141.8|129.0|-0.0423131170662905|-0.0417256011315417|0.0878228782287824|0.0503875968992248|27|3
ABB Ltd|Mar|2012|135.3|142.9|132.1|135.8|135.8|135.5|0.0|-0.0236511456023652|0.0817562452687359|-0.0250922509225092|7|16
