Stock,ProbMethod,HistoricalPeakThreshold,CurrentProb_Bin,DTE_Bin,RecoveryCandidate_N,RecoveryCandidate_WorthlessCount,RecoveryCandidate_WorthlessRate_pct,AllOptions_N,AllOptions_WorthlessCount,AllOptions_WorthlessRate_pct,RecoveryAdvantage_pp
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,80-90%,15-21,0,0,,4,4,100.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,80-90%,8-14,0,0,,2,2,100.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,80-90%,36+,0,0,,47,34,72.3404255319149,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,80-90%,29-35,0,0,,4,3,75.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,50-60%,15-21,0,0,,6,4,66.66666666666666,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,50-60%,8-14,0,0,,5,2,40.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,50-60%,0-7,0,0,,1,0,0.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,50-60%,36+,0,0,,40,24,60.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,50-60%,29-35,0,0,,5,1,20.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,50-60%,22-28,0,0,,11,6,54.54545454545454,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,70-80%,8-14,0,0,,6,6,100.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,70-80%,15-21,0,0,,2,2,100.0,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,70-80%,36+,0,0,,9,8,88.88888888888889,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,70-80%,29-35,0,0,,9,7,77.77777777777779,
Samhällsbyggnadsbo. i Norden AB ser. B,Bayesian Calibrated,0.9,70-80%,22-28,0,0,,2,1,50.0,
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,60-70%,0-7,24,22,91.66666666666666,42,30,71.42857142857143,20.238095238095227
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,60-70%,15-21,10,9,90.0,13,9,69.23076923076923,20.769230769230774
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,60-70%,8-14,18,15,83.33333333333334,35,21,60.0,23.333333333333343
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,60-70%,36+,128,111,86.71875,170,117,68.82352941176471,17.89522058823529
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,60-70%,29-35,5,5,100.0,11,5,45.45454545454545,54.54545454545455
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,60-70%,22-28,12,8,66.66666666666666,15,9,60.0,6.666666666666657
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,80-90%,15-21,15,14,93.33333333333333,16,14,87.5,5.833333333333329
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,80-90%,8-14,34,29,85.29411764705883,40,32,80.0,5.294117647058826
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,80-90%,36+,195,176,90.25641025641026,211,180,85.30805687203792,4.948353384372339
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,80-90%,29-35,9,8,88.88888888888889,11,9,81.81818181818183,7.0707070707070585
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,80-90%,22-28,12,12,100.0,16,12,75.0,25.0
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,80-90%,0-7,15,14,93.33333333333333,22,19,86.36363636363636,6.969696969696969
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,70-80%,15-21,12,11,91.66666666666666,13,11,84.61538461538461,7.051282051282044
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,70-80%,8-14,15,11,73.33333333333333,22,14,63.63636363636363,9.696969696969695
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,70-80%,0-7,15,15,100.0,24,19,79.16666666666666,20.833333333333343
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,70-80%,36+,124,107,86.29032258064517,144,112,77.77777777777779,8.512544802867382
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,70-80%,29-35,16,13,81.25,22,14,63.63636363636363,17.613636363636367
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,70-80%,22-28,12,11,91.66666666666666,17,12,70.58823529411765,21.078431372549005
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,50-60%,15-21,9,7,77.77777777777779,14,7,50.0,27.777777777777786
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,50-60%,8-14,14,12,85.71428571428571,32,15,46.875,38.83928571428571
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,50-60%,36+,99,83,83.83838383838383,152,90,59.210526315789465,24.62785752259437
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,50-60%,29-35,6,6,100.0,14,6,42.857142857142854,57.142857142857146
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,50-60%,22-28,6,5,83.33333333333334,10,6,60.0,23.333333333333343
Svenska Cellulosa AB SCA ser. B,Bayesian Calibrated,0.9,50-60%,0-7,8,7,87.5,17,9,52.94117647058824,34.55882352941176
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,80-90%,0-7,96,88,91.66666666666666,228,188,82.45614035087719,9.210526315789465
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,80-90%,8-14,178,161,90.4494382022472,233,197,84.54935622317596,5.900081979071231
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,80-90%,15-21,160,144,90.0,184,155,84.23913043478261,5.760869565217391
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,80-90%,22-28,89,88,98.87640449438202,95,92,96.84210526315789,2.034299231224125
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,80-90%,36+,191,179,93.717277486911,207,183,88.40579710144928,5.311480385461721
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,80-90%,29-35,25,20,80.0,26,20,76.92307692307693,3.076923076923066
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,70-80%,0-7,49,43,87.75510204081633,184,129,70.1086956521739,17.64640638864242
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,70-80%,8-14,135,122,90.37037037037037,231,177,76.62337662337663,13.746993746993738
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,70-80%,15-21,112,103,91.96428571428571,160,123,76.875,15.089285714285708
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,70-80%,36+,122,107,87.70491803278688,141,112,79.43262411347519,8.272293919311693
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,70-80%,29-35,18,17,94.44444444444444,28,20,71.42857142857143,23.015873015873012
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,70-80%,22-28,40,39,97.5,54,51,94.44444444444444,3.055555555555557
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,60-70%,0-7,14,10,71.42857142857143,71,41,57.74647887323944,13.682092555331991
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,60-70%,15-21,51,47,92.15686274509804,95,65,68.42105263157895,23.735810113519094
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,60-70%,8-14,40,33,82.5,79,58,73.41772151898735,9.08227848101265
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,60-70%,36+,47,39,82.97872340425532,54,39,72.22222222222221,10.756501182033105
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,60-70%,29-35,6,4,66.66666666666666,7,4,57.14285714285714,9.523809523809518
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,50-60%,8-14,47,42,89.36170212765957,132,84,63.63636363636363,25.725338491295936
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,50-60%,36+,28,22,78.57142857142857,36,22,61.111111111111114,17.460317460317455
Skandinaviska Enskilda Banken ser. A,Bayesian Calibrated,0.9,50-60%,29-35,8,7,87.5,11,7,63.63636363636363,23.863636363636367
Securitas AB ser. B,Bayesian Calibrated,0.9,80-90%,15-21,11,11,100.0,16,14,87.5,12.5
Securitas AB ser. B,Bayesian Calibrated,0.9,80-90%,0-7,8,8,100.0,20,18,90.0,10.0
Securitas AB ser. B,Bayesian Calibrated,0.9,80-90%,36+,159,143,89.937106918239,183,154,84.15300546448088,5.784101453758112
Securitas AB ser. B,Bayesian Calibrated,0.9,80-90%,22-28,13,12,92.3076923076923,19,15,78.94736842105263,13.360323886639677
Securitas AB ser. B,Bayesian Calibrated,0.9,80-90%,29-35,20,16,80.0,22,16,72.72727272727273,7.272727272727266
Securitas AB ser. B,Bayesian Calibrated,0.9,80-90%,8-14,18,18,100.0,30,29,96.66666666666667,3.3333333333333286
Securitas AB ser. B,Bayesian Calibrated,0.9,60-70%,15-21,7,7,100.0,14,12,85.71428571428571,14.285714285714292
Securitas AB ser. B,Bayesian Calibrated,0.9,60-70%,29-35,27,21,77.77777777777779,44,25,56.81818181818182,20.959595959595966
Securitas AB ser. B,Bayesian Calibrated,0.9,60-70%,36+,46,34,73.91304347826086,64,43,67.1875,6.72554347826086
Securitas AB ser. B,Bayesian Calibrated,0.9,60-70%,22-28,12,12,100.0,18,14,77.77777777777779,22.222222222222214
Securitas AB ser. B,Bayesian Calibrated,0.9,60-70%,8-14,12,11,91.66666666666666,37,28,75.67567567567568,15.99099099099098
Securitas AB ser. B,Bayesian Calibrated,0.9,60-70%,0-7,5,5,100.0,24,18,75.0,25.0
Securitas AB ser. B,Bayesian Calibrated,0.9,70-80%,15-21,9,9,100.0,13,12,92.3076923076923,7.692307692307693
Securitas AB ser. B,Bayesian Calibrated,0.9,70-80%,8-14,12,11,91.66666666666666,30,25,83.33333333333334,8.333333333333314
Securitas AB ser. B,Bayesian Calibrated,0.9,70-80%,36+,106,94,88.67924528301887,148,108,72.97297297297297,15.706272310045904
Securitas AB ser. B,Bayesian Calibrated,0.9,70-80%,22-28,12,12,100.0,21,16,76.19047619047619,23.80952380952381
Securitas AB ser. B,Bayesian Calibrated,0.9,70-80%,29-35,19,13,68.42105263157895,26,15,57.692307692307686,10.728744939271259
Securitas AB ser. B,Bayesian Calibrated,0.9,70-80%,0-7,12,11,91.66666666666666,38,31,81.57894736842105,10.087719298245602
Securitas AB ser. B,Bayesian Calibrated,0.9,50-60%,8-14,6,6,100.0,20,14,70.0,30.0
Securitas AB ser. B,Bayesian Calibrated,0.9,50-60%,0-7,5,4,80.0,21,11,52.38095238095239,27.619047619047613
Securitas AB ser. B,Bayesian Calibrated,0.9,50-60%,15-21,2,1,50.0,8,6,75.0,-25.0
Securitas AB ser. B,Bayesian Calibrated,0.9,50-60%,36+,27,20,74.07407407407408,56,31,55.35714285714286,18.716931216931215
Securitas AB ser. B,Bayesian Calibrated,0.9,50-60%,22-28,12,10,83.33333333333334,19,11,57.89473684210527,25.438596491228076
Securitas AB ser. B,Bayesian Calibrated,0.9,50-60%,29-35,18,13,72.22222222222221,27,15,55.55555555555556,16.666666666666657
Stillfront Group AB,Bayesian Calibrated,0.9,70-80%,36+,0,0,,6,6,100.0,
Stillfront Group AB,Bayesian Calibrated,0.9,50-60%,8-14,0,0,,3,2,66.66666666666666,
Stillfront Group AB,Bayesian Calibrated,0.9,50-60%,15-21,0,0,,3,0,0.0,
Stillfront Group AB,Bayesian Calibrated,0.9,50-60%,36+,0,0,,8,2,25.0,
Stillfront Group AB,Bayesian Calibrated,0.9,60-70%,36+,0,0,,3,2,66.66666666666666,
Stillfront Group AB,Bayesian Calibrated,0.9,60-70%,8-14,0,0,,1,0,0.0,
Stillfront Group AB,Bayesian Calibrated,0.9,80-90%,36+,0,0,,7,7,100.0,
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,60-70%,0-7,29,27,93.10344827586206,153,106,69.28104575163398,23.82240252422808
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,60-70%,15-21,56,52,92.85714285714286,135,92,68.14814814814815,24.70899470899471
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,60-70%,8-14,25,25,100.0,115,87,75.65217391304347,24.34782608695653
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,60-70%,22-28,28,27,96.42857142857143,36,29,80.55555555555556,15.873015873015873
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,60-70%,36+,34,32,94.11764705882352,42,33,78.57142857142857,15.546218487394952
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,60-70%,29-35,2,2,100.0,3,3,100.0,0.0
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,80-90%,0-7,43,42,97.67441860465115,150,125,83.33333333333334,14.341085271317809
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,80-90%,8-14,100,92,92.0,233,196,84.12017167381974,7.8798283261802595
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,80-90%,15-21,142,129,90.84507042253522,210,172,81.9047619047619,8.940308517773317
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,80-90%,22-28,58,56,96.55172413793103,74,70,94.5945945945946,1.9571295433364355
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,80-90%,36+,190,181,95.26315789473684,211,183,86.7298578199052,8.53330007483163
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,80-90%,29-35,24,24,100.0,34,29,85.29411764705883,14.705882352941174
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,70-80%,0-7,29,28,96.55172413793103,115,89,77.39130434782608,19.160419790104953
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,70-80%,8-14,54,51,94.44444444444444,195,149,76.41025641025641,18.034188034188034
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,70-80%,15-21,85,81,95.29411764705881,176,131,74.43181818181817,20.86229946524064
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,70-80%,22-28,33,31,93.93939393939394,47,41,87.2340425531915,6.705351386202437
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,70-80%,36+,143,134,93.7062937062937,189,140,74.07407407407408,19.63221963221963
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,70-80%,29-35,7,7,100.0,10,9,90.0,10.0
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,50-60%,15-21,20,20,100.0,62,39,62.903225806451616,37.096774193548384
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,50-60%,8-14,16,16,100.0,67,43,64.17910447761194,35.82089552238806
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,50-60%,0-7,7,7,100.0,34,20,58.82352941176471,41.17647058823529
Svenska Handelsbanken ser. A,Bayesian Calibrated,0.9,50-60%,22-28,5,5,100.0,11,9,81.81818181818183,18.181818181818173
Sinch AB,Bayesian Calibrated,0.9,80-90%,0-7,23,19,82.6086956521739,54,38,70.37037037037037,12.23832528180354
Sinch AB,Bayesian Calibrated,0.9,80-90%,8-14,94,84,89.36170212765957,130,106,81.53846153846153,7.823240589198036
Sinch AB,Bayesian Calibrated,0.9,80-90%,15-21,39,35,89.74358974358975,48,40,83.33333333333334,6.410256410256409
Sinch AB,Bayesian Calibrated,0.9,80-90%,36+,320,284,88.75,344,288,83.72093023255815,5.029069767441854
Sinch AB,Bayesian Calibrated,0.9,80-90%,29-35,33,32,96.96969696969697,37,34,91.8918918918919,5.077805077805067
Sinch AB,Bayesian Calibrated,0.9,80-90%,22-28,29,27,93.10344827586206,35,27,77.14285714285715,15.960591133004911
Sinch AB,Bayesian Calibrated,0.9,70-80%,0-7,22,17,77.27272727272727,93,48,51.61290322580645,25.659824046920818
Sinch AB,Bayesian Calibrated,0.9,70-80%,15-21,55,53,96.36363636363636,70,60,85.71428571428571,10.649350649350652
Sinch AB,Bayesian Calibrated,0.9,70-80%,8-14,55,39,70.9090909090909,113,72,63.716814159292035,7.1922767497988715
Sinch AB,Bayesian Calibrated,0.9,70-80%,22-28,48,43,89.58333333333334,69,47,68.11594202898551,21.467391304347828
Sinch AB,Bayesian Calibrated,0.9,70-80%,29-35,33,32,96.96969696969697,48,39,81.25,15.719696969696969
Sinch AB,Bayesian Calibrated,0.9,70-80%,36+,311,266,85.53054662379421,382,280,73.29842931937172,12.232117304422488
Sinch AB,Bayesian Calibrated,0.9,60-70%,15-21,36,33,91.66666666666666,53,39,73.58490566037736,18.081761006289298
Sinch AB,Bayesian Calibrated,0.9,60-70%,8-14,11,9,81.81818181818183,46,30,65.21739130434783,16.600790513834
Sinch AB,Bayesian Calibrated,0.9,60-70%,22-28,42,39,92.85714285714286,65,45,69.23076923076923,23.626373626373635
Sinch AB,Bayesian Calibrated,0.9,60-70%,29-35,30,26,86.66666666666667,50,34,68.0,18.66666666666667
Sinch AB,Bayesian Calibrated,0.9,60-70%,36+,227,189,83.25991189427313,328,210,64.02439024390245,19.235521650370686
Sinch AB,Bayesian Calibrated,0.9,60-70%,0-7,5,4,80.0,16,10,62.5,17.5
Sinch AB,Bayesian Calibrated,0.9,50-60%,15-21,35,31,88.57142857142857,72,48,66.66666666666666,21.904761904761912
Sinch AB,Bayesian Calibrated,0.9,50-60%,22-28,33,28,84.84848484848484,49,29,59.183673469387756,25.664811379097088
Sinch AB,Bayesian Calibrated,0.9,50-60%,36+,61,56,91.80327868852459,114,69,60.526315789473685,31.2769628990509
Sinch AB,Bayesian Calibrated,0.9,50-60%,29-35,31,22,70.96774193548387,50,28,56.00000000000001,14.967741935483865
Skanska AB ser. B,Bayesian Calibrated,0.9,80-90%,15-21,24,24,100.0,27,26,96.29629629629629,3.7037037037037095
Skanska AB ser. B,Bayesian Calibrated,0.9,80-90%,0-7,35,34,97.14285714285714,65,57,87.6923076923077,9.450549450549445
Skanska AB ser. B,Bayesian Calibrated,0.9,80-90%,36+,265,241,90.9433962264151,292,251,85.95890410958904,4.984492116826061
Skanska AB ser. B,Bayesian Calibrated,0.9,80-90%,22-28,29,29,100.0,38,36,94.73684210526315,5.26315789473685
Skanska AB ser. B,Bayesian Calibrated,0.9,80-90%,29-35,50,49,98.0,63,50,79.36507936507937,18.634920634920633
Skanska AB ser. B,Bayesian Calibrated,0.9,80-90%,8-14,21,19,90.47619047619048,26,23,88.46153846153845,2.014652014652029
Skanska AB ser. B,Bayesian Calibrated,0.9,70-80%,15-21,25,25,100.0,35,30,85.71428571428571,14.285714285714292
Skanska AB ser. B,Bayesian Calibrated,0.9,70-80%,0-7,19,19,100.0,62,53,85.48387096774194,14.516129032258064
Skanska AB ser. B,Bayesian Calibrated,0.9,70-80%,36+,191,167,87.43455497382199,238,174,73.10924369747899,14.325311276343001
Skanska AB ser. B,Bayesian Calibrated,0.9,70-80%,22-28,36,36,100.0,45,43,95.55555555555556,4.444444444444443
Skanska AB ser. B,Bayesian Calibrated,0.9,70-80%,29-35,36,36,100.0,50,37,74.0,26.0
Skanska AB ser. B,Bayesian Calibrated,0.9,70-80%,8-14,27,22,81.48148148148148,43,29,67.44186046511628,14.039621016365203
Skanska AB ser. B,Bayesian Calibrated,0.9,60-70%,0-7,18,16,88.88888888888889,63,47,74.60317460317461,14.285714285714278
Skanska AB ser. B,Bayesian Calibrated,0.9,60-70%,15-21,10,10,100.0,12,11,91.66666666666666,8.333333333333343
Skanska AB ser. B,Bayesian Calibrated,0.9,60-70%,22-28,43,41,95.34883720930233,68,50,73.52941176470588,21.819425444596448
Skanska AB ser. B,Bayesian Calibrated,0.9,60-70%,29-35,15,15,100.0,21,16,76.19047619047619,23.80952380952381
Skanska AB ser. B,Bayesian Calibrated,0.9,60-70%,36+,144,127,88.19444444444444,194,129,66.49484536082474,21.699599083619702
Skanska AB ser. B,Bayesian Calibrated,0.9,60-70%,8-14,16,10,62.5,22,11,50.0,12.5
Skanska AB ser. B,Bayesian Calibrated,0.9,50-60%,8-14,34,24,70.58823529411765,68,32,47.05882352941176,23.52941176470589
Skanska AB ser. B,Bayesian Calibrated,0.9,50-60%,36+,44,43,97.72727272727273,68,47,69.11764705882352,28.609625668449212
Skanska AB ser. B,Bayesian Calibrated,0.9,50-60%,22-28,14,9,64.28571428571429,28,12,42.857142857142854,21.428571428571438
Skanska AB ser. B,Bayesian Calibrated,0.9,50-60%,29-35,5,5,100.0,6,5,83.33333333333334,16.666666666666657
"SKF, AB ser. B",Bayesian Calibrated,0.9,80-90%,0-7,85,79,92.94117647058823,209,174,83.25358851674642,9.687587953841813
"SKF, AB ser. B",Bayesian Calibrated,0.9,80-90%,8-14,188,172,91.48936170212765,284,237,83.45070422535211,8.03865747677554
"SKF, AB ser. B",Bayesian Calibrated,0.9,80-90%,15-21,176,160,90.9090909090909,225,188,83.55555555555556,7.353535353535349
"SKF, AB ser. B",Bayesian Calibrated,0.9,80-90%,22-28,165,157,95.15151515151516,202,168,83.16831683168317,11.983198319831985
"SKF, AB ser. B",Bayesian Calibrated,0.9,80-90%,36+,246,229,93.08943089430895,268,231,86.19402985074626,6.895401043562686
"SKF, AB ser. B",Bayesian Calibrated,0.9,80-90%,29-35,67,65,97.01492537313433,77,66,85.71428571428571,11.300639658848624
"SKF, AB ser. B",Bayesian Calibrated,0.9,70-80%,0-7,43,40,93.02325581395348,140,105,75.0,18.023255813953483
"SKF, AB ser. B",Bayesian Calibrated,0.9,70-80%,8-14,95,78,82.10526315789474,199,137,68.84422110552764,13.261042052367102
"SKF, AB ser. B",Bayesian Calibrated,0.9,70-80%,15-21,209,190,90.9090909090909,365,268,73.42465753424658,17.48443337484433
"SKF, AB ser. B",Bayesian Calibrated,0.9,70-80%,22-28,105,100,95.23809523809523,149,112,75.16778523489933,20.0703100031959
"SKF, AB ser. B",Bayesian Calibrated,0.9,70-80%,36+,146,132,90.41095890410958,183,135,73.77049180327869,16.64046710083089
"SKF, AB ser. B",Bayesian Calibrated,0.9,70-80%,29-35,33,31,93.93939393939394,45,33,73.33333333333333,20.60606060606061
"SKF, AB ser. B",Bayesian Calibrated,0.9,60-70%,0-7,40,31,77.5,170,102,60.0,17.5
"SKF, AB ser. B",Bayesian Calibrated,0.9,60-70%,8-14,107,86,80.37383177570094,268,171,63.80597014925373,16.567861626447204
"SKF, AB ser. B",Bayesian Calibrated,0.9,60-70%,15-21,89,82,92.13483146067416,235,149,63.40425531914894,28.730576141525226
"SKF, AB ser. B",Bayesian Calibrated,0.9,60-70%,22-28,61,58,95.08196721311475,97,69,71.1340206185567,23.947946594558047
"SKF, AB ser. B",Bayesian Calibrated,0.9,60-70%,36+,92,85,92.3913043478261,140,89,63.57142857142857,28.819875776397524
"SKF, AB ser. B",Bayesian Calibrated,0.9,60-70%,29-35,5,5,100.0,7,5,71.42857142857143,28.57142857142857
"SKF, AB ser. B",Bayesian Calibrated,0.9,50-60%,8-14,28,23,82.14285714285714,88,54,61.36363636363637,20.779220779220772
"SKF, AB ser. B",Bayesian Calibrated,0.9,50-60%,15-21,27,25,92.5925925925926,86,47,54.65116279069767,37.94142980189493
"SKF, AB ser. B",Bayesian Calibrated,0.9,50-60%,36+,32,29,90.625,48,29,60.416666666666664,30.208333333333336
"SKF, AB ser. B",Bayesian Calibrated,0.9,50-60%,29-35,21,18,85.71428571428571,31,22,70.96774193548387,14.746543778801836
Swedish Orphan Biovitrum AB,Bayesian Calibrated,0.9,80-90%,0-7,28,21,75.0,46,33,71.73913043478261,3.2608695652173907
Swedish Orphan Biovitrum AB,Bayesian Calibrated,0.9,80-90%,15-21,17,17,100.0,25,20,80.0,20.0
Swedish Orphan Biovitrum AB,Bayesian Calibrated,0.9,80-90%,8-14,29,24,82.75862068965517,54,45,83.33333333333334,-0.5747126436781684
Swedish Orphan Biovitrum AB,Bayesian Calibrated,0.9,80-90%,36+,194,183,94.3298969072165,214,189,88.3177570093458,6.012139897870696
Swedish Orphan Biovitrum AB,Bayesian Calibrated,0.9,80-90%,29-35,8,6,75.0,8,6,75.0,0.0
Swedish Orphan Biovitrum AB,Bayesian Calibrated,0.9,80-90%,22-28,17,15,88.23529411764706,20,16,80.0,8.235294117647058
