Stock_Name|Date|Stock_Price|IV_30d|Near_Expiry_DTE|Far_Expiry_DTE|Method|N_Stocks|N_Excluded
Castellum AB|2025-06-18|121.75|0.22718393944567303|21.0|41.0|interpolated||
Castellum AB|2025-06-19|121.2|0.2381385732827973|20.0|40.0|interpolated||
Castellum AB|2025-06-23|123.65|0.23945677362330728|19.0|39.0|interpolated||
Castellum AB|2025-06-24|123.1|0.22778682841735634|18.0|38.0|interpolated||
Castellum AB|2025-06-25|123.1|0.2320241716710789|17.0|37.0|interpolated||
Castellum AB|2025-06-26|124.8|0.23846267557725143|16.0|36.0|interpolated||
Castellum AB|2025-06-27|125.85|0.21413530880713258|15.0|35.0|interpolated||
Castellum AB|2025-06-30|124.05|0.2367544962736886|14.0|34.0|interpolated||
Castellum AB|2025-07-01|125.1|0.21058733650821743|13.0|33.0|interpolated||
Castellum AB|2025-07-02|124.5|0.22118073451246445|12.0|32.0|interpolated||
Castellum AB|2025-07-03|124.45|0.20757759264589717|11.0|31.0|interpolated||
Castellum AB|2025-07-04|122.5|0.20426472590626396|10.0|30.0|interpolated||
Castellum AB|2025-07-07|119.25|0.23825244114316768|9.0|29.0|interpolated||
Castellum AB|2025-07-08|117.2|0.21653864919417612|8.0|28.0|interpolated||
Castellum AB|2025-07-09|117.4|0.22026576548778737|7.0|27.0|interpolated||
Castellum AB|2025-07-10|117.65|0.21473878482281378|6.0|26.0|interpolated||
Castellum AB|2025-07-11|116.8|0.2167070280189796|5.0|25.0|interpolated||
Castellum AB|2025-07-14|117.3|0.23240606840741163|4.0|24.0|interpolated||
Castellum AB|2025-07-15|117.25|0.2032849771821088|3.0|23.0|interpolated||
Castellum AB|2025-07-16|113.6|0.19474787437382104|2.0|22.0|interpolated||
Castellum AB|2025-07-17|113.45|0.2098606452674555|21.0|46.0|interpolated||
Castellum AB|2025-07-18|113.9|0.2027575578133262|20.0|45.0|interpolated||
Castellum AB|2025-07-21|116.0|0.198860832088711|19.0|44.0|interpolated||
Castellum AB|2025-07-22|116.5|0.21192197679794547|18.0|43.0|interpolated||
Castellum AB|2025-07-23|115.45|0.20378567982789036|17.0|42.0|interpolated||
Castellum AB|2025-07-24|115.9|0.19241450698192206|16.0|41.0|interpolated||
Castellum AB|2025-07-25|115.35|0.19351069874171198|15.0|40.0|interpolated||
Castellum AB|2025-07-28|114.75|0.17729072946997107|14.0|39.0|interpolated||
Castellum AB|2025-07-29|113.25|0.18803185921504922|13.0|38.0|interpolated||
Castellum AB|2025-07-30|112.55|0.19249133990399842|12.0|37.0|interpolated||
Castellum AB|2025-07-31|111.7|0.1889401480797312|11.0|36.0|interpolated||
Castellum AB|2025-08-01|111.85|0.18895025770202584|10.0|35.0|interpolated||
Castellum AB|2025-08-04|112.75|0.17827750470011441|9.0|34.0|interpolated||
Castellum AB|2025-08-05|113.05|0.18813307247898733|8.0|33.0|interpolated||
Castellum AB|2025-08-06|113.0|0.174126233559731|7.0|32.0|interpolated||
Castellum AB|2025-08-07|114.8|0.18766876144493558|6.0|31.0|interpolated||
Castellum AB|2025-08-08|114.5|0.18585190782882888|5.0|30.0|interpolated||
Castellum AB|2025-08-11|113.1|0.18395343523410465|4.0|29.0|interpolated||
Castellum AB|2025-08-12|112.25|0.18523021944409132|3.0|28.0|interpolated||
Castellum AB|2025-08-13|111.9|0.18330436531453323|2.0|27.0|interpolated||
Castellum AB|2025-08-14|112.5|0.17825004655846707|1.0|26.0|interpolated||
Castellum AB|2025-08-15|111.65|0.18299268582717135||25.0|nearest_expiry||
Castellum AB|2025-08-18|110.15|0.1825578160839624||24.0|nearest_expiry||
Castellum AB|2025-08-19|111.5|0.17759481301836622||23.0|nearest_expiry||
Castellum AB|2025-08-20|112.35|0.17098809611400342||22.0|nearest_expiry||
Castellum AB|2025-08-21|111.45|0.16925327840863452|21.0|41.0|interpolated||
Castellum AB|2025-08-22|113.15|0.17392181692970327|20.0|40.0|interpolated||
Castellum AB|2025-08-25|111.15|0.17963444294449912|19.0|39.0|interpolated||
Castellum AB|2025-08-26|109.7|0.18346373594793783|18.0|38.0|interpolated||
Castellum AB|2025-08-27|110.65|0.17402047411330399|17.0|37.0|interpolated||
Castellum AB|2025-08-28|107.95|0.17700081909664364|16.0|36.0|interpolated||
Castellum AB|2025-08-29|107.2|0.17945158756672355|15.0|35.0|interpolated||
Castellum AB|2025-09-01|107.45|0.201309149316662|14.0|34.0|interpolated||
Castellum AB|2025-09-02|104.65|0.1998374343459298|13.0|33.0|interpolated||
Castellum AB|2025-09-03|104.4|0.20180409414045225|12.0|32.0|interpolated||
Castellum AB|2025-09-04|103.65|0.18799870762797796|11.0|31.0|interpolated||
Castellum AB|2025-09-05|105.25|0.20533060044732934|10.0|30.0|interpolated||
Castellum AB|2025-09-08|105.0|0.1999573704943285|9.0|29.0|interpolated||
Castellum AB|2025-09-09|104.9|0.18410388857400684|8.0|28.0|interpolated||
Castellum AB|2025-09-10|104.45|0.198052694702811|7.0|27.0|interpolated||
Castellum AB|2025-09-11|104.4|0.18292626861058142|6.0|26.0|interpolated||
Castellum AB|2025-09-12|105.15|0.1865835330939406|5.0|25.0|interpolated||
Castellum AB|2025-09-15|105.75|0.196874483985276|4.0|24.0|interpolated||
Castellum AB|2025-09-16|104.15|0.20028758439073951|3.0|23.0|interpolated||
Castellum AB|2025-09-17|107.0|0.1920598750873729|2.0|22.0|interpolated||
Castellum AB|2025-09-18|107.1|0.19213459136329467|21.0|46.0|interpolated||
Castellum AB|2025-09-19|106.75|0.17290622371278172|20.0|45.0|interpolated||
Castellum AB|2025-09-22|105.05|0.193976408985846|19.0|44.0|interpolated||
Castellum AB|2025-09-23|105.8|0.18861352337784573|18.0|43.0|interpolated||
Castellum AB|2025-09-24|105.7|0.19698128764647652|17.0|42.0|interpolated||
Castellum AB|2025-09-25|104.1|0.21214352402494444|16.0|41.0|interpolated||
Castellum AB|2025-09-26|105.55|0.20227276099331384|15.0|40.0|interpolated||
Castellum AB|2025-09-29|105.5|0.19047450457508938|14.0|39.0|interpolated||
Castellum AB|2025-09-30|106.3|0.18177160877184786|13.0|38.0|interpolated||
Castellum AB|2025-10-01|106.45|0.17947221667003246|12.0|37.0|interpolated||
Castellum AB|2025-10-02|105.15|0.18264706188191362|11.0|36.0|interpolated||
Castellum AB|2025-10-03|106.6|0.19335683405149537|10.0|35.0|interpolated||
Castellum AB|2025-10-06|107.2|0.18689417654180795|9.0|34.0|interpolated||
Castellum AB|2025-10-07|106.95|0.19824194268293344|8.0|33.0|interpolated||
Castellum AB|2025-10-08|105.3|0.19696451426545886|7.0|32.0|interpolated||
Castellum AB|2025-10-09|105.85|0.2107860045247238|6.0|31.0|interpolated||
Castellum AB|2025-10-10|107.6|0.2074503103076902|5.0|30.0|interpolated||
Castellum AB|2025-10-13|108.25|0.21001448943588027|4.0|29.0|interpolated||
Castellum AB|2025-10-14|112.05|0.22110980665766697|3.0|28.0|interpolated||
Castellum AB|2025-10-15|111.75|0.20402256371012342|2.0|27.0|interpolated||
Castellum AB|2025-10-16|112.4|0.21011977881342292|1.0|26.0|interpolated||
Castellum AB|2025-10-17|111.75|0.2076572894630282||25.0|nearest_expiry||
Castellum AB|2025-10-20|111.8|0.2188414786446966||24.0|nearest_expiry||
Castellum AB|2025-10-21|115.45|0.19500200420033253||23.0|nearest_expiry||
Castellum AB|2025-10-22|116.0|0.19401845170090473||22.0|nearest_expiry||
Castellum AB|2025-10-23|112.85|0.17838283604559385|21.0|41.0|interpolated||
Castellum AB|2025-10-24|113.1|0.17932629334241107|20.0|40.0|interpolated||
Castellum AB|2025-10-27|112.1|0.1897389862502262|19.0|39.0|interpolated||
Castellum AB|2025-10-28|110.55|0.17959350774892002|18.0|38.0|interpolated||
Castellum AB|2025-10-29|109.55|0.16331430092496044|17.0|37.0|interpolated||
Castellum AB|2025-10-30|109.2|0.18090909165349733|16.0|36.0|interpolated||
Castellum AB|2025-10-31|107.85|0.17231408781347396|15.0|35.0|interpolated||
Castellum AB|2025-11-03|106.65|0.17801310109828386|14.0|34.0|interpolated||
Castellum AB|2025-11-04|105.95|0.19041241261366254|13.0|33.0|interpolated||
Castellum AB|2025-11-05|105.6|0.18294552351201798|12.0|32.0|interpolated||
Castellum AB|2025-11-06|106.0|0.19320256154105753|11.0|31.0|interpolated||
Castellum AB|2025-11-07|106.65|0.19713079361776073|10.0|30.0|interpolated||
Castellum AB|2025-11-10|104.4|0.19617295558353798|9.0|29.0|interpolated||
Castellum AB|2025-11-11|104.8|0.19439453289116398|8.0|28.0|interpolated||
Castellum AB|2025-11-12|106.8|0.1937635040128419|7.0|27.0|interpolated||
Castellum AB|2025-11-13|106.8|0.1989981623369806|6.0|26.0|interpolated||
Castellum AB|2025-11-14|106.8|0.20690425920192743|5.0|25.0|interpolated||
Castellum AB|2025-11-17|106.55|0.21593656040549575|4.0|24.0|interpolated||
Castellum AB|2025-11-18|105.55|0.22329170703026757|3.0|23.0|interpolated||
Castellum AB|2025-11-19|105.65|0.2168446375997026|2.0|22.0|interpolated||
Castellum AB|2025-11-20|104.55|0.20984570238136852|21.0|35.0|interpolated||
Castellum AB|2025-11-21|105.75|0.21098635438400634|20.0|34.0|interpolated||
Castellum AB|2025-11-24|106.25|0.20300607863079556|19.0|33.0|interpolated||
Castellum AB|2025-11-25|106.1|0.19108844965208913|18.0|32.0|interpolated||
Castellum AB|2025-11-26|107.25|0.18065112799534894|17.0|31.0|interpolated||
Castellum AB|2025-11-27|107.45|0.17435873257422774|16.0|30.0|interpolated||
Castellum AB|2025-11-28|107.2|0.18054476529722732|15.0|29.0|interpolated||
Castellum AB|2025-12-01|105.75|0.19363021545245668|14.0|28.0|interpolated||
Castellum AB|2025-12-02|105.15|0.18390368641692748|13.0|27.0|interpolated||
Castellum AB|2025-12-03|104.7|0.1882192007892342|12.0|26.0|interpolated||
Castellum AB|2025-12-04|106.55|0.1837912094361703|11.0|25.0|interpolated||
Castellum AB|2025-12-05|106.9|0.18673499235485208|10.0|24.0|interpolated||
Castellum AB|2025-12-08|104.6|0.17434564786720955|9.0|23.0|interpolated||
Castellum AB|2025-12-09|103.55|0.18409218621874757|8.0|22.0|interpolated||
Castellum AB|2025-12-10|104.2|0.1939541780932865|21.0|46.0|interpolated||
Castellum AB|2025-12-11|103.8|0.18548962120941448|20.0|45.0|interpolated||
Castellum AB|2025-12-12|103.9|0.200034167128425|19.0|44.0|interpolated||
Castellum AB|2025-12-15|102.75|0.17795319570744042|18.0|43.0|interpolated||
Castellum AB|2025-12-16|103.5|0.19189235264307075|17.0|42.0|interpolated||
Castellum AB|2025-12-17|104.35|0.1916247758332461|16.0|41.0|interpolated||
Castellum AB|2025-12-18|105.35|0.1819735387232557|15.0|40.0|interpolated||
Castellum AB|2025-12-19|104.3|0.18088480041598048|14.0|39.0|interpolated||
Castellum AB|2025-12-22|104.35|0.18183544121516193|13.0|38.0|interpolated||
Castellum AB|2025-12-23|105.1|0.17415657891241015|12.0|37.0|interpolated||
Castellum AB|2025-12-29|105.85|0.17181724406001056|11.0|36.0|interpolated||
Castellum AB|2025-12-30|106.4|0.17057320453746624|10.0|35.0|interpolated||
Castellum AB|2026-01-02|105.4|0.19317580194072476|9.0|34.0|interpolated||
Castellum AB|2026-01-05|105.2|0.18786647680013588|8.0|33.0|interpolated||
Castellum AB|2026-01-07|110.0|0.20020658465309749|7.0|32.0|interpolated||
Castellum AB|2026-01-08|109.45|0.19970030331102584|6.0|31.0|interpolated||
Castellum AB|2026-01-09|109.5|0.2080860539311953|5.0|30.0|interpolated||
Castellum AB|2026-01-12|109.0|0.2357238441847045|4.0|29.0|interpolated||
Castellum AB|2026-01-13|109.75|0.21198310564348868|3.0|28.0|interpolated||
Castellum AB|2026-01-14|108.25|0.22403825823211673|2.0|27.0|interpolated||
Castellum AB|2026-01-15|111.0|0.20853790337048125|1.0|26.0|interpolated||
Castellum AB|2026-01-16|109.95|0.2139604184724222||25.0|nearest_expiry||
Castellum AB|2026-01-19|107.85|0.2395062951826901||24.0|nearest_expiry||
Castellum AB|2026-01-20|105.4|0.23678541588244462||23.0|nearest_expiry||
Castellum AB|2026-01-21|104.2|0.23713690730563447||22.0|nearest_expiry||
Castellum AB|2026-01-22|105.8|0.2194844396580778|21.0|41.0|interpolated||
Castellum AB|2026-01-23|107.8|0.219788883681324|20.0|40.0|interpolated||
Castellum AB|2026-01-26|108.8|0.21108987956033012|19.0|39.0|interpolated||
Castellum AB|2026-01-27|108.75|0.22940143298193044|18.0|38.0|interpolated||
Castellum AB|2026-01-28|110.05|0.2081801021615987|17.0|37.0|interpolated||
Castellum AB|2026-01-29|111.6|0.21376952137634486|16.0|36.0|interpolated||
Castellum AB|2026-01-30|110.1|0.21056856017328537|15.0|35.0|interpolated||
Castellum AB|2026-02-02|110.35|0.21966610947197787|14.0|34.0|interpolated||
Castellum AB|2026-02-03|109.15|0.22950290590914513|13.0|33.0|interpolated||
Castellum AB|2026-02-04|110.65|0.22666692248558926|12.0|32.0|interpolated||
Castellum AB|2026-02-05|109.75|0.235233265222345|11.0|31.0|interpolated||
Castellum AB|2026-02-06|109.55|0.22270450957002394|10.0|30.0|interpolated||
Castellum AB|2026-02-09|109.75|0.24146627668018064|9.0|29.0|interpolated||
Castellum AB|2026-02-10|111.2|0.21776458580441768|8.0|28.0|interpolated||
